^DATABASE = Geo
!Database_name = Gene Expression Omnibus (GEO)
!Database_institute = NCBI NLM NIH
!Database_web_link = http://www.ncbi.nlm.nih.gov/geo
!Database_email = geo@ncbi.nlm.nih.gov
!Database_ref = Nucleic Acids Res. 2005 Jan 1;33 Database Issue:D562-6
^DATASET = GDS2207
!dataset_title = Salicylic acid effect on leaves
!dataset_description = Analysis of leaves 2 hours after treatment with salicylic acid (SA) which induces systemic acquired resistance (SAR). SA-induced genes examined for the presence of neighboring putative binding sites for the transcription factor TGA2. Results provide insight into role of TGA factors in triggering SAR
!dataset_type = Expression profiling by array
!dataset_pubmed_id = 16824183
!dataset_platform = GPL198
!dataset_platform_organism = Arabidopsis thaliana
!dataset_platform_technology_type = in situ oligonucleotide
!dataset_feature_count = 22810
!dataset_sample_organism = Arabidopsis thaliana
!dataset_sample_type = RNA
!dataset_channel_count = 1
!dataset_sample_count = 6
!dataset_value_type = transformed count
!dataset_reference_series = GSE3984
!dataset_order = none
!dataset_update_date = Mar 23 2007
^SUBSET = GDS2207_1
!subset_dataset_id = GDS2207
!subset_description = control
!subset_sample_id = GSM90867,GSM90868,GSM90869
!subset_type = agent
^SUBSET = GDS2207_2
!subset_dataset_id = GDS2207
!subset_description = salicylic acid
!subset_sample_id = GSM90870,GSM90871,GSM90872
!subset_type = agent
^DATASET = GDS2207
!ID_REF = Platform reference identifier
!IDENTIFIER = identifier
!GSM90867 = Value for GSM90867: 2-hour mock-treated leaf material biological replicate 1; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90868 = Value for GSM90868: 2-hour mock-treated leaf material biological replicate 2; src: leaf tissue of 3-4 week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90869 = Value for GSM90869: 2-hour mock-treated leaf material biological replicate 3; src: leaf tissue of 3- to 4-week old plants, treated with 0.01% Silwet 2 hours before harvest
!GSM90870 = Value for GSM90870: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 1; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90871 = Value for GSM90871: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 2; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% Silwet 2 hours before harvest
!GSM90872 = Value for GSM90872: leaf material harvested 2 hours after spraying of 1 mM salicylic acid biological replicate 3; src: leaf tissue of 3- to 4-week old plants, sprayed with 1 mM SA and 0.01% 
ID_REF	IDENTIFIER	GSM90867	GSM90868	GSM90869	GSM90870	GSM90871	GSM90872
246349_at	AT1G51915	4.74553	4.42491	4.1086	4.7631	4.42332	4.21099
246350_at	AT1G16650	8.86171	8.57042	8.6683	8.68551	8.50487	8.71135
246351_at	AT1G16570	9.44146	9.68085	9.66882	8.99035	9.22562	9.38064
246352_at	AT1G39270	4.78874	4.9095	4.883	5.00832	5.22616	4.82162
246353_s_at	AT1G39190	3.53805	3.59	3.46153	3.63919	3.45882	3.63053
246354_at	AT1G38950	5.3114	5.33218	5.39796	5.45536	5.53403	5.26505
246355_at	At1g38470	5.62039	6.07569	6.04347	6.16698	6.35336	5.9464
246356_x_at	AT1G40150	4.01259	3.96663	3.9939	4.21251	4.16548	4.16884
246357_x_at	At1g40550	4.51052	4.66096	4.54563	4.64176	4.64065	4.52278
246358_x_at	AT2G06570	4.82936	4.97776	4.80082	4.71084	4.78971	4.81222
246359_x_at	AT1G41600	5.10631	4.87003	5.22666	5.40742	4.9584	5.06396
246360_at	At1g40952	4.07335	4.13325	4.16263	4.13821	4.02075	3.94108
246361_s_at	At1g41114	3.39711	3.41276	3.43956	3.44869	3.42214	3.43018
246362_at	At1g41276	3.21148	3.24606	3.39997	3.32102	3.30059	3.19567
246363_at	AT1G40390	5.56276	5.54475	5.65412	5.66136	5.58183	5.48554
246364_at	AT1G40230	5.49126	5.42115	5.51057	5.56001	5.15728	5.42483
246365_at	AT1G39750	3.56033	3.55249	3.56568	3.593	3.5724	3.53852
246366_at	AT1G51850	7.54327	5.97793	6.47824	9.07277	8.76905	8.55883
246367_at	RHS6	5.87259	5.84619	5.79801	6.10776	5.86638	6.07608
246368_at	AT1G51890	8.29233	6.46528	7.88506	8.76511	7.10698	7.96853
246369_at	AT1G51910	5.11201	5.22342	5.39362	5.33078	5.32161	5.37915
246370_at	AT1G51920	6.60387	5.61585	6.66628	6.49888	6.07221	6.29101
246371_at	AT1G51940	8.82567	8.9166	8.95723	8.18318	7.68752	8.07206
246372_at	AT1G51900	4.22377	3.89379	3.9285	4.01623	3.84767	3.98523
246373_at	AT1G51860	6.34255	5.6121	6.17756	7.66579	7.174	7.09302
246374_at	AT1G51840	4.39645	4.22767	4.43033	4.60108	4.35127	4.42207
246375_at	AT1G51830	4.04779	3.88528	3.99957	4.07491	4.05257	4.03849
246376_at	IAA18	9.17028	9.28562	9.1851	9.37032	9.20903	8.85259
246377_at	AT1G57550	7.16867	7.40369	7.56395	7.43945	7.52107	7.52848
246378_at	AT1G57620	9.30065	9.00196	8.73934	8.88954	8.77056	8.88942
246379_s_at	AT1G57860	10.1629	10.4294	10.3153	9.85431	10.3182	10.3343
246380_at	CYP96A15	5.10914	7.67606	8.87949	4.94271	9.84274	6.86582
246381_at	AT1G39430	4.95035	5.13022	5.12802	5.12669	5.1439	5.17446
246382_at	AT1G39350	5.32607	5.54163	5.44803	5.24441	5.313	5.34133
246383_at	AT1G77360	5.54279	5.13843	5.45812	5.94263	5.43703	5.7637
246384_at	AT1G77370	10.6044	10.6473	10.413	10.7816	10.7106	10.4323
246385_at	CYCA1;2	6.26725	6.14721	6.46289	6.34314	6.43618	6.88064
246386_at	BGAL16	6.75378	6.65703	6.20414	6.7235	6.5235	6.88224
246387_at	AT1G77400	6.99013	7.36212	7.06924	6.53254	6.66132	6.68043
246388_at	AT1G77405	5.13033	5.29024	5.11896	5.2989	5.37982	5.24193
246389_at	AAP3	7.05832	6.79376	7.13192	6.71396	6.99958	6.92782
246390_at	AT1G77330	7.06663	7.11536	6.8201	7.06798	6.79969	7.01108
246391_at	AT1G77350	10.3867	10.2719	10.4046	10.426	10.3653	10.4016
246392_at	CPuORF45	5.05056	4.74669	4.68021	4.82174	4.76125	4.78167
246393_at	AT1G58150	5.21135	5.5899	5.61537	4.81079	5.27879	5.15217
246394_at	AT1G58160	4.95833	4.73952	4.61221	4.54378	4.71894	4.74834
246395_at	AT1G58170	5.44653	5.50302	5.88237	5.36668	5.81916	5.81091
246396_at	BCA6	10.599	10.5732	10.3199	11.1607	10.6953	10.1423
246397_at	RLP9	4.63216	4.75379	4.80003	4.73214	4.74364	4.72462
246398_at	AT1G58100	9.07828	8.70545	8.29898	8.96968	8.59786	8.82685
246399_at	AT1G58110	9.15206	9.13067	9.24994	9.47225	9.59336	9.65975
246400_at	AT1G57540	8.64618	8.53994	8.62527	8.50144	8.2565	8.07304
246401_at	MYB50	6.74636	5.71022	5.6791	7.53241	6.88795	7.32627
246402_at	AT1G57570	4.05022	4.33395	4.17309	4.11529	4.25082	4.23509
246403_at	AT1G57590	7.80764	8.84033	7.2378	7.75782	7.70536	6.60232
246404_at	AT1G57600	9.37768	9.23358	8.81451	9.35751	9.0479	8.88996
246405_at	AT1G57630	10.4193	8.962	9.14307	10.6148	9.82337	11.2852
246406_at	AT1G57650	6.37106	6.1919	6.32214	6.77229	6.53683	7.15522
246407_at	AT1G57670	6.64601	6.7689	6.79253	6.70041	6.83156	6.75866
246408_at	AT1G57680	9.64227	10.0521	10.2339	10.2567	10.2518	10.8593
246409_at	AT1G57700	6.26045	5.50066	6.21954	6.51826	5.84813	6.38521
246410_at	AT1G57765	8.09713	8.01995	7.85017	8.18265	8.22507	8.15285
246411_at	AT1G57770	8.71739	8.48656	8.23501	8.49381	8.43355	8.52012
246412_at	AT5G17530	7.80849	8.0039	7.92161	7.79996	7.80004	7.91717
246413_at	AT1G77310	6.06314	5.83636	6.23851	5.84036	5.91026	5.93729
246414_at	AT1G77340	3.92104	3.87167	3.76893	3.76421	4.07958	4.05519
246415_at	AT5G17160	6.21648	5.54034	6.40414	6.09846	6.39944	6.32433
246416_at	AT5G16920	4.43092	4.72323	5.26287	4.64651	4.64912	4.79223
246417_at	AT5G16990	9.9846	9.71024	9.30732	9.65381	9.51289	9.0689
246418_at	AT5G16960	5.63222	6.40548	6.32536	6.13286	6.85449	8.10229
246419_at	UGT78D3	4.02129	4.44379	4.38265	4.10478	4.36414	4.25666
246420_at	AT5G16870	6.62352	6.65372	6.79159	6.53384	6.67944	6.57028
246421_at	AT5G16880	10.9875	10.3219	10.3891	11.5167	10.7662	10.818
246422_at	ARFB1B	8.85357	8.9567	8.74167	9.6421	9.79955	9.65819
246423_at	AT5G16950	6.75844	6.29277	5.76256	6.96357	6.66523	6.39424
246424_at	XPO1A	9.02519	9.6776	9.69829	8.87104	9.63878	9.75645
246425_at	IRX3	6.905	8.14775	6.71258	7.05115	7.17168	6.90265
246426_at	BBM	4.47907	4.38265	4.319	4.60753	4.22155	4.20314
246427_at	ER-ANT1	7.90908	7.69516	7.82061	7.52667	7.3602	7.52638
246428_at	AT5G17410	7.31065	7.24903	7.38623	7.57371	7.46491	7.31028
246429_at	AT5G17450	8.39306	7.65371	6.7721	8.37311	8.04531	7.34564
246430_at	AT5G17470	4.2849	4.46579	4.25149	4.19081	4.31586	4.32648
246431_at	PC1	3.43327	3.55214	3.48768	3.56493	3.47903	3.52832
246432_at	RGL3	4.92751	5.02239	4.94207	4.93072	4.84238	4.64044
246433_at	AT5G17510	7.5513	7.61728	7.35611	7.31726	7.32121	7.539
246434_at	RCP1	10.1213	10.296	10.3239	10.148	10.0047	9.69234
246435_at	AT5G17460	4.22438	4.34812	4.1262	4.17638	4.23024	4.26249
246436_at	AT5G17440	7.75967	7.66314	7.4984	7.646	7.36197	7.5166
246437_at	AT5G17540	6.02393	6.23914	6.41986	6.02671	6.22308	6.10739
246438_at	AT5G17580	6.19228	6.55996	6.43494	6.18844	6.2218	6.33971
246439_at	AT5G17600	8.27709	8.69759	7.39477	6.25733	7.23984	6.40651
246440_at	AT5G17650	9.06157	8.69135	8.81284	9.09056	8.61486	8.76631
246441_at	AT5G17560	10.4799	10.3855	10.3415	10.3642	10.3914	10.3326
246442_at	AT5G17610	7.54127	8.05093	7.82226	7.26325	7.68553	7.4424
246443_at	AT5G17620	8.30558	8.35808	8.47299	8.26365	8.22969	8.38646
246444_at	AT5G17570	6.70799	7.45948	7.33605	6.64436	7.19295	7.3069
246445_at	AT5G17630	9.35624	9.46943	9.77809	9.05457	9.68091	9.9921
246446_at	AT5G17640	7.70232	8.08378	8.08879	7.70903	7.76895	8.10047
246447_at	DOT2	8.47226	7.94991	8.0896	8.29786	7.819	7.76776
246448_at	AT5G16800	10.3218	10.124	9.98936	10.958	10.5046	10.4287
246449_at	AT5G16810	8.88051	9.06185	9.39361	8.86189	8.71579	9.03815
246450_at	HSF3	7.82588	7.45586	7.59563	7.86641	7.08991	7.27429
246451_at	AT5G16760	9.72981	10.0651	9.87493	9.72936	10.1636	9.95036
246452_at	BPA1	10.2777	9.88732	9.51713	9.88265	9.58262	9.35085
246453_at	SYP21	9.4176	9.34207	9.30187	9.4535	9.20536	9.28509
246454_at	DHAR3	11.4712	11.2591	11.1539	11.4815	11.2867	11.2834
246455_at	THO7	6.25675	5.80751	5.61857	5.88725	5.56565	5.47808
246456_at	TERT	4.8177	5.07967	5.00424	5.20088	5.12745	5.15184
246457_at	TOZ	7.22913	6.95586	7.19784	7.01075	7.08627	7.79506
246458_at	AT5G16860	5.65511	5.49529	5.71983	5.69127	5.60247	5.66257
246459_at	AT5G16900	4.29487	4.53632	4.31332	4.41977	4.57883	4.71952
246460_at	CSLD2	9.22431	9.3389	9.25785	9.70255	9.34587	9.61467
246461_at	AT5G16930	5.97443	5.76518	6.10974	5.92214	5.76826	6.30621
246462_at	AT5G16940	8.26151	8.30666	7.90642	8.44516	8.10878	8.05399
246463_at	AER	8.80555	8.49794	8.55824	9.12714	9.31248	10.4595
246464_at	AT5G16980	4.8546	4.82822	4.88634	5.12225	5.5557	6.62428
246465_at	AT5G17000	7.23561	7.35763	6.86233	7.29173	7.62487	8.12903
246466_at	AT5G17010	9.29458	9.67225	9.63148	8.9943	9.37574	8.95069
246467_at	AT5G17040	5.92881	5.98332	5.86008	5.63132	5.92348	5.74926
246468_at	UGT78D2	8.45191	8.71571	7.84067	7.92606	8.71644	7.85378
246469_at	AT5G17070	8.37548	8.26932	8.2633	8.41648	8.1325	8.23234
246470_at	AT5G17080	4.14139	4.1532	4.45676	4.25557	4.38011	4.23546
246471_s_at	AT5G17110	3.59312	3.70764	3.77588	3.67934	3.80228	3.92087
246472_at	AT5G17130	3.52743	3.79166	4.04431	3.74399	4.02913	3.81176
246473_at	AT5G17140	4.7619	4.85669	4.97861	5.00471	4.73389	5.09199
246474_at	AT5G17150	4.35838	4.12112	4.24618	4.1057	4.03942	4.28858
246475_at	AT5G16720	6.28846	6.06958	6.11962	5.87539	5.98685	5.81551
246476_at	AT5G16730	7.01802	6.54738	5.46826	5.76297	5.69371	5.34312
246477_at	MYB9	4.89136	4.78609	5.11332	5.00993	4.90754	5.15349
246478_at	AT5G15980	7.99036	7.88393	8.00942	7.93162	8.06731	7.88058
246479_at	AT5G16060	8.62266	8.2078	8.45813	8.44942	8.41471	8.17398
246480_at	AT5G16070	8.91083	9.03708	9.21502	8.72609	8.97167	9.26949
246481_s_at	KIN2	12.3314	13.1495	11.4241	11.8813	12.7097	11.57
246482_at	PAM1	8.32933	8.89442	8.72384	8.31709	8.94143	8.6776
246483_at	NIK1	7.62977	7.77574	8.01983	6.79653	7.28353	7.26632
246484_at	AT5G16040	7.70754	7.74593	7.82737	7.27999	7.52195	7.54286
246485_at	CXE17	5.80689	7.10019	6.15716	6.18346	6.53135	6.79628
246486_at	AT5G15910	9.43343	9.29281	9.11058	9.52432	9.42398	9.00149
246487_at	AT5G16030	10.1411	11.3656	11.0896	8.64791	9.34538	9.36795
246488_at	AT5G16010	11.5862	11.6471	11.3621	11.0896	11.4038	11.2771
246489_at	GRF5	11.2235	11.3737	11.123	11.0293	11.0534	10.9609
246490_at	CPuORF10	9.2087	9.92361	9.94242	8.92153	9.79858	9.29766
246491_at	AT5G16100	6.06831	6.02352	6.04791	6.16642	5.86246	5.96023
246492_at	AT5G16140	8.26552	8.06488	7.94853	8.15587	7.759	8.10135
246493_at	CRS1	7.62823	7.65093	7.62442	7.87835	7.11736	7.37603
246494_at	CSLA11	6.52931	7.07898	7.25432	6.62192	7.37194	6.65171
246495_at	AT5G16200	7.82998	7.8901	7.59034	7.12906	6.78761	6.98633
246496_at	AT5G16210	8.52869	8.11415	8.00257	8.36209	7.90508	8.08207
246497_at	AT5G16220	8.72797	8.65906	8.66067	8.48556	8.40702	8.73738
246498_at	AT5G16230	6.41459	6.23519	5.89719	6.70802	6.60176	6.14065
246499_at	ELF9	8.46195	8.19896	8.16159	8.74319	8.153	8.08205
246500_at	SYN4	9.36412	9.32815	8.86015	9.41996	9.18668	8.77588
246501_at	AT5G16280	8.9755	8.85154	8.70292	8.85089	8.74806	8.39879
246502_at	AT5G16240	7.75516	7.65037	7.43568	7.64524	7.36387	7.12057
246503_at	AT5G16130	11.231	11.3102	11.9022	10.8327	11.6438	11.9468
246504_at	AT5G16160	4.88945	4.69876	4.73652	4.92464	4.73386	4.78314
246505_at	AT5G16250	7.39905	8.26583	9.60723	7.59385	9.41853	8.93116
246506_at	AT5G16110	10.1216	10.6688	10.6589	10.211	10.4324	10.5711
246507_at	AT5G16120	9.10156	9.19752	9.11513	9.0988	8.83629	8.78737
246508_at	PGLCT	11.5535	11.2314	11.7893	11.7782	11.3398	11.2074
246509_at	EMB2247	8.89475	8.98039	9.05848	8.65545	8.58616	9.08668
246510_at	DND1	10.9948	11.4962	10.9729	10.0269	10.597	10.0845
246511_at	AT5G15490	9.23082	9.75441	9.62987	8.81509	9.91083	9.95099
246512_at	IRX6	6.89935	7.93893	7.01849	6.88742	7.51184	7.13711
246513_at	AT5G15680	9.00048	8.70971	9.12902	9.20813	8.65985	8.72988
246514_at	AT5G15700	7.61977	7.25832	7.47346	7.27424	7.07586	7.43184
246515_at	AT5G15710	8.25659	8.42164	8.2288	8.31135	8.16821	8.0808
246516_at	AT5G15740	8.31283	7.85497	7.81985	7.19182	7.73369	7.69724
246517_at	AT5G15760	7.33052	7.29514	7.81523	7.35605	7.29403	7.76618
246518_at	GNA1	6.93902	6.79097	6.05588	5.95187	6.05101	5.47193
246519_at	AT5G15780	6.0225	5.59813	7.18035	6.22184	6.2724	7.10746
246520_at	AT5G15790	6.48118	6.73855	6.59991	6.31075	6.49264	6.51844
246521_at	AT5G15810	8.65934	9.08938	9.21488	8.45059	8.90496	9.13147
246522_at	bZIP3	7.20425	7.35269	7.13753	7.55552	7.38888	7.11251
246523_at	COL1	10.3695	10.3703	9.95124	10.6981	10.6186	10.3159
246524_at	PCME	7.86377	7.33895	7.69109	8.1542	8.00836	7.88362
246525_at	CO	4.91594	4.7089	4.785	4.93394	5.0396	4.81556
246526_at	GLIP7	4.65242	4.61439	4.99205	4.90153	4.62251	4.56374
246527_at	AT5G15750	9.55555	9.09311	9.08919	8.97281	9.03654	9.29878
246528_at	AT5G15640	8.68642	8.43018	8.62313	8.76949	8.80633	9.02329
246529_at	AT5G15730	9.17334	8.74578	8.38633	9.71544	8.9901	9.16167
246530_at	AT5G15725	4.61763	4.50846	4.6623	4.90616	4.73877	4.77184
246531_at	SEP1	6.66675	7.28933	7.78923	6.60405	7.17747	7.43549
246532_at	AT5G15870	8.44527	7.85609	8.1159	9.14624	8.82001	9.22093
246533_at	AT5G15880	9.06524	8.83779	8.93568	9.08825	8.79925	8.85457
246534_at	TBL21	4.28856	4.46199	4.39956	4.54917	4.48067	4.40263
246535_at	TBL19	5.55127	5.57082	5.53671	5.62526	5.53065	5.5247
246536_at	SMC5	7.17487	7.14289	7.0785	7.41271	7.03765	7.13275
246537_at	AT5G15940	5.5282	5.68617	5.97043	5.80235	5.78405	6.50875
246538_at	AT5G15520	7.93283	8.1589	8.51668	7.85618	8.24262	8.51912
246539_at	MUB2	8.71703	8.92199	8.83131	8.65021	9.13198	8.70614
246540_at	SP1L4	5.60074	6.13508	6.27855	5.76173	6.49505	6.12024
246541_at	AT5G15400	8.66737	8.72587	8.59487	8.82542	8.83571	8.60947
246542_at	SNL2	9.22623	8.8349	8.81273	9.3976	8.85731	8.79142
246543_at	AT5G15060	5.39005	5.49728	5.819	5.61279	5.55259	5.64755
246544_at	PIN8	5.42122	5.57242	5.51409	5.51957	5.43965	5.5413
246545_at	AT5G15110	4.72354	4.88046	4.91101	4.59587	4.82849	5.00725
246546_at	VDAC3	10.6153	10.6388	10.9909	10.51	10.7618	10.6319
246547_at	AT5G14970	11.584	11.3354	11.0703	11.1891	10.6102	10.4715
246548_at	AT5G14910	11.1103	10.8716	11.3402	11.1445	10.972	11.1808
246549_at	AT5G15050	8.98864	9.08116	8.71133	8.20763	8.74962	8.43848
246550_at	AT5G14920	10.0612	10.3571	10.5976	10.0378	9.72402	10.1187
246551_at	AT5G15070	6.34796	6.29363	6.3292	6.00297	6.01114	5.92688
246552_at	AT5G15420	5.62093	5.41181	5.67801	5.95365	5.44549	5.36897
246553_at	EDL1	8.99415	9.12209	9.26387	9.0238	8.97137	8.62745
246554_at	CLPB3	10.7464	10.2916	9.90782	10.6358	10.3916	9.88676
246555_at	GAUT14	7.97003	7.6354	7.27806	7.89915	7.80023	8.38399
246556_at	AT5G15480	4.84674	4.8107	4.85218	4.71703	4.7367	4.95656
246557_at	AT5G15510	4.60071	4.65759	5.43162	4.69981	5.13749	4.89388
246558_at	EMB2773	8.43709	8.04618	8.2428	8.54651	8.02131	7.86982
246559_at	AT5G15550	8.73628	8.15861	8.26444	8.43681	8.49507	8.69662
246560_at	AT5G15560	5.84928	5.82871	5.91628	5.82948	5.82752	5.94634
246561_at	AT5G15570	7.8516	7.53236	7.59529	7.63959	7.38798	7.56582
246562_at	LNG1	8.02504	7.40187	8.14074	7.93815	8.10102	7.69432
246563_at	AT5G15581	4.40015	4.11906	4.13524	4.39328	4.07911	4.32186
246564_at	AT5G15610	8.74275	8.89069	9.22684	8.77695	9.01999	9.07695
246565_at	BCCP2	6.5199	6.97936	8.17415	6.78344	7.62595	7.36421
246566_at	AT5G14940	9.85086	9.42441	9.01307	9.30292	9.05536	8.32864
246567_at	GMII	8.98944	8.63729	8.67315	8.96027	8.69061	8.87735
246568_at	DEL2	6.14597	6.04643	5.62341	6.04983	5.54279	5.49783
246569_at	AT5G14980	5.54399	5.57969	5.85737	5.74951	5.48459	5.56754
246570_at	AT5G14990	3.59587	3.63213	3.55123	3.60946	3.39145	3.4227
246571_at	AT5G14995	5.74531	5.67441	5.8876	5.60227	5.57566	5.50478
246572_at	AT5G15010	5.90649	6.20922	6.25557	5.78111	5.58561	5.80715
246573_at	AT1G31690	5.33666	5.14627	5.65533	5.47316	5.50945	6.00711
246574_at	AT1G31670	5.66389	5.68919	5.95927	5.87846	5.84874	5.82275
246575_at	AT1G31660	9.12055	8.94187	9.20707	8.62065	8.97414	9.51057
246576_at	ROPGEF14	7.93052	8.34242	8.3227	7.27221	7.54612	7.66924
246577_at	AGL92	5.39222	5.72055	5.72387	5.51419	5.71674	5.60202
246578_at	AGL86	3.54987	3.63943	3.81576	3.72223	3.79325	3.7435
246579_at	AT1G31620	4.47749	4.87657	4.76131	4.51346	4.81409	4.54265
246580_at	ABCG14	8.12568	8.07813	7.86408	7.66304	7.92098	8.09958
246581_at	AT1G31760	5.65145	5.56876	6.0141	5.75309	5.98769	5.93769
246582_at	AT1G31750	5.96787	6.2541	5.95114	6.10635	6.13951	5.75421
246583_at	AT5G14720	8.31939	8.20501	8.16265	8.40821	7.9517	7.83382
246584_at	AT5G14730	7.25096	7.21315	7.58139	7.5323	7.08767	8.98199
246585_at	MYB66	4.32755	4.18428	4.27892	4.34114	4.39168	4.33462
246586_at	AT5G14770	5.91707	5.65537	5.82983	5.80608	5.38007	5.60312
246587_at	AT5G14830	6.04709	5.92585	6.04572	5.94804	6.03363	6.11205
246588_at	AT5G14840	3.55947	3.47157	3.58981	3.53519	3.51624	3.49389
246589_at	AT5G14860	5.75419	5.78503	5.61644	5.69791	5.78503	5.71737
246590_at	CNGC18	4.8451	4.96223	5.10717	5.06221	4.90623	4.97652
246591_at	AT5G14880	8.75127	9.47276	8.93944	8.06517	8.5621	8.00445
246592_at	AT5G14890	4.71836	5.1749	4.99077	4.97755	5.25181	5.20869
246593_at	AT5G14790	8.18027	8.36084	8.35064	7.7534	8.38903	8.50194
246594_at	P5CR	9.11879	8.85073	9.46794	8.58476	8.85264	9.18124
246595_at	FDH	11.9248	12.1434	12.0127	11.9193	11.4694	10.9843
246596_at	CA2	12.5395	12.4163	12.9728	12.3504	12.4365	12.9402
246597_at	AO	8.1522	7.92153	7.55292	8.32613	8.56323	8.04313
246598_at	AT5G14850	7.33495	7.24361	7.27509	7.07786	6.98138	7.12526
246599_at	AT5G14900	4.96752	5.30703	5.01815	5.2595	4.97562	5.0094
246600_at	SAG101	8.81523	8.24785	7.38373	9.57889	8.18165	8.26062
246601_at	AT1G31710	8.09802	8.08212	8.03182	8.24377	8.66502	8.45631
246602_at	AT1G31710	5.69948	6.27665	6.47959	5.85893	6.92298	6.6407
246603_at	AT1G31690	6.52456	5.30759	6.44628	6.46355	5.98259	6.35871
246604_at	AT5G35310	5.48035	5.7228	5.64647	5.50974	5.93194	5.7262
246605_at	AT5G35340	4.21963	4.07888	4.43815	4.32634	4.32593	4.2258
246606_at	At5g35350	5.68373	5.65632	5.76324	5.73359	5.73054	5.76653
246607_at	AT5G35370	9.00936	8.44708	7.96364	8.97363	8.38349	7.8992
246608_at	AT5G35380	4.3678	4.40015	4.30769	4.47225	4.39557	4.67425
246609_at	AT5G35390	4.45019	4.76263	4.63316	4.68576	4.72967	4.72073
246610_at	AT5G35400	7.27136	6.94855	7.28804	7.58496	7.64541	7.53962
246611_at	MBD02	8.93762	9.29115	8.9208	8.58001	8.77342	8.82526
246612_at	AT5G35320	8.60696	8.71631	8.79075	8.96694	8.85988	9.27287
246613_at	CAC2	10.2144	10.2403	10.8768	10.1105	10.6179	10.6633
246614_at	SOS2	6.79126	6.49156	5.90572	7.14911	6.53729	6.14387
246615_at	AT5G35420	5.30131	4.88281	4.89287	4.95877	4.75103	4.82042
246616_at	AT5G36260	5.72936	5.53498	5.7575	5.6368	5.60953	5.72678
246617_at	AT5G36270	6.81363	6.79211	6.61619	6.83399	7.0946	6.66864
246618_at	AT5G36280	4.25304	4.25452	4.52942	4.41896	4.52614	4.32329
246619_at	AT5G36290	10.3492	10.621	10.4475	10.0496	10.2724	10.4455
246620_at	CYP81D1	9.79866	9.57599	9.6018	10.3588	10.1551	9.16656
246621_at	AT5G36230	10.2949	10.5519	10.8916	10.247	10.6535	10.5428
246622_at	AT5G36250	8.16417	8.56056	8.28639	8.2045	7.84729	7.80469
246623_at	NUC-L1	11.5252	11.171	11.0446	10.8943	10.8125	11.2356
246624_at	YUC10	4.94756	5.02455	5.25044	4.99749	5.30406	5.13022
246625_at	TBL7	6.67584	6.85629	6.88772	6.73838	6.78263	6.88012
246626_at	AT1G48870	6.77728	6.83984	6.87335	6.73454	7.04131	6.90341
246627_s_at	AT1G48860	9.81991	9.70662	9.9392	9.39804	9.8347	9.71322
246628_at	AT1G48900	10.0712	9.68976	9.50253	9.9486	9.64742	9.5272
246629_at	AT1G50750	4.09441	4.1526	4.15739	4.09539	4.20239	4.14403
246630_at	AT1G50732	9.09757	9.12481	9.32907	8.99934	8.90028	8.99358
246631_at	AT1G50740	10.7046	10.7928	10.7438	11.3854	11.1763	11.2726
246632_at	AT1G29710	5.55498	5.48073	5.2652	5.58972	5.34097	5.43795
246633_at	AT1G29720	10.6322	9.75703	9.07429	10.0808	9.16824	8.74388
246634_at	AT1G31730	9.43611	9.56245	9.57316	9.26503	9.34224	9.76186
246635_at	AT1G31720	6.04689	6.30096	6.37396	6.17663	6.28067	6.36458
246636_at	PAP26	10.8027	11.0712	10.9755	10.8699	10.9517	10.571
246637_at	AT5G34870	5.00076	5.21015	5.0742	5.13071	5.18322	5.09464
246638_at	AT5G34880	4.31916	4.32876	4.71387	4.42018	4.42337	4.46227
246639_x_at	AT5G34895	4.60117	4.23872	4.53715	5.02108	4.5112	4.35199
246640_x_at	AT5G34900	7.85119	7.65281	7.9387	7.87636	7.94545	7.88521
246641_s_at	AT5G34908	3.58736	3.5874	3.63371	3.43194	3.61021	3.6414
246642_s_at	AT5G34920	4.19409	4.17816	4.20758	3.92352	4.10641	4.21784
246643_s_at	AT5G34990	3.2046	3.25622	3.20284	3.19699	3.14785	3.19731
246644_at	AT5G35100	10.0119	9.99074	10.5202	9.81412	9.88871	10.164
246645_at	AT5G35080	8.51832	7.98004	8.22294	8.00827	7.59392	7.97439
246646_at	AT5G35090	4.75284	4.72476	4.73854	4.69277	4.75973	4.78429
246647_at	AT5G35130	4.67182	4.46601	4.50445	4.53049	4.51375	4.65644
246648_at	AT5G35140	4.01883	3.99771	4.13263	3.96083	3.90426	3.98264
246649_at	AT5G35150	4.75468	4.82955	5.04769	4.56735	4.96535	4.96338
246650_at	AT5G35160	9.58669	10.1603	10.3694	9.72549	10.438	10.5547
246651_at	AT5G35170	10.2972	10.766	10.652	10.226	10.2832	10.3018
246652_at	AT5G35190	4.23423	4.04317	4.35858	4.36573	4.24242	4.47674
246653_at	AT5G35200	10.2624	9.40528	9.5706	11.0163	10.0756	10.1436
246654_s_at	EGY1	10.0736	10.088	10.4016	9.9787	9.90364	10.325
